player_name,club,league,season,games_played,minutes_played,goals,xg,assists,xa,shots,key_passes,yellow_cards,red_cards,non_penalty_goals,npxg,xg_per90,xa_per90,npxg_per90
Mitchell Weiser,Werder Bremen,bundesliga,2024,32,2874,5,5.540983958169818,8,6.046214004978538,43,41,7,1,5,5.540983958169818,0.174,0.189,0.174
Christian Nørgaard,Brentford,epl,2024,34,2870,5,5.773721532896161,4,1.9166031386703253,39,18,8,1,5,5.773721532896161,0.181,0.06,0.181
Morgan Gibbs-White,Nottingham Forest,epl,2024,34,2868,7,6.140304567292333,8,6.105838568881154,61,51,9,1,7,6.140304567292333,0.193,0.192,0.193
Himad Abdelli,Angers,ligue_1,2024,32,2866,6,6.729426014237106,1,3.905929923057556,38,39,4,0,3,3.689045458100736,0.211,0.123,0.116
Georgios Kyriakopoulos,Monza,serie_a,2024,34,2865,2,1.027892344631255,4,3.4542827997356653,27,41,5,0,2,1.027892344631255,0.032,0.109,0.032
Samuele Ricci,Torino,serie_a,2024,34,2863,1,1.2636383641511202,1,0.6732697440311313,22,15,8,1,1,1.2636383641511202,0.04,0.021,0.04
Raphinha,Barcelona,la_liga,2024,36,2862,18,19.26599541865289,10,13.527044044807552,114,91,4,0,16,17.779440259560943,0.606,0.425,0.559
Franck Zambo,Napoli,serie_a,2024,35,2862,6,5.063090787269175,4,2.627801673486829,44,26,5,0,6,5.063090787269175,0.159,0.083,0.159
Andrey Santos,Strasbourg,ligue_1,2024,32,2861,10,6.474336503073573,3,3.321616545319557,45,27,8,0,10,6.474336503073573,0.204,0.104,0.204
Romano Schmid,Werder Bremen,bundesliga,2024,32,2856,5,4.85783976316452,4,6.564444359391928,48,68,3,0,4,4.100063048303127,0.153,0.207,0.129
Manuel Locatelli,Juventus,serie_a,2024,36,2852,2,1.728091100230813,2,3.160760385915637,25,29,9,0,1,0.9667923059314488,0.055,0.1,0.031
Saúl Coco,Torino,serie_a,2024,32,2851,2,1.9452431565150616,0,0.0062868800014257,20,1,10,0,2,1.9452431565150616,0.061,0.0,0.061
Mason Greenwood,Marseille,ligue_1,2024,34,2851,22,19.282766986638308,5,6.826588124036789,120,47,3,0,15,12.4419105052948,0.609,0.216,0.393
Declan Rice,Arsenal,epl,2024,35,2848,4,3.6269928105175495,7,9.060594327747822,48,59,5,1,4,3.6269928105175495,0.115,0.286,0.115
Valentino Livramento,Newcastle United,epl,2024,37,2848,0,0.3249886427074671,1,3.147453512996435,6,25,1,0,0,0.3249886427074671,0.01,0.099,0.01
Joshua Kimmich,Bayern Munich,bundesliga,2024,33,2843,3,2.185599143616855,7,11.342593856155872,34,84,4,0,3,2.185599143616855,0.069,0.359,0.069
Diego López,Valencia,la_liga,2024,38,2839,8,6.927521674893796,5,5.98000256344676,44,37,3,0,8,6.927521674893796,0.22,0.19,0.22
Taylor Harwood-Bellis,Southampton,epl,2024,34,2832,1,2.1951861269772053,0,1.9898590259253977,20,14,9,0,1,2.1951861269772053,0.07,0.063,0.07
Eric Smith,St. Pauli,bundesliga,2024,32,2829,1,1.7202240666374564,1,1.6359744193032384,24,27,7,0,1,1.7202240666374564,0.055,0.052,0.055
Matthis Abline,Nantes,ligue_1,2024,34,2823,9,9.465332236140966,2,4.202982425689697,73,26,3,0,8,8.705237116664648,0.302,0.134,0.278
Alexander Isak,Newcastle United,epl,2024,34,2822,23,22.356988068670034,6,5.44870379474014,99,42,1,0,19,19.312312599271536,0.713,0.174,0.616
Diego Rico,Getafe,la_liga,2024,33,2822,0,0.3332223771139979,3,3.2881504325196147,16,36,9,1,0,0.3332223771139979,0.011,0.105,0.011
Diogo Dalot,Manchester United,epl,2024,33,2821,0,1.6990829594433308,3,2.5788643723353744,24,26,5,0,0,1.6990829594433308,0.054,0.082,0.054
Antonio Sivera,Alaves,la_liga,2024,32,2817,0,0.0,0,0.0350769869983196,0,1,6,1,0,0.0,0.0,0.001,0.0
Zuriko Davitashvili,Saint-Etienne,ligue_1,2024,33,2815,9,8.030895091593266,8,5.66711307130754,70,52,3,0,7,6.510704822838306,0.257,0.181,0.208
Sergi Darder,Mallorca,la_liga,2024,38,2811,2,1.8862759750336409,6,4.959239151328802,36,54,4,0,2,1.8862759750336409,0.06,0.159,0.06
Thomas Partey,Arsenal,epl,2024,35,2810,4,2.3900655396282677,2,2.580821704119444,26,20,4,0,4,2.3900655396282677,0.077,0.083,0.077
Andrej Kramaric,Hoffenheim,bundesliga,2024,32,2800,11,12.799855667166412,8,4.250613275915384,69,50,4,0,8,10.52652560081333,0.411,0.137,0.338
Wout Faes,Leicester,epl,2024,34,2799,1,1.563155423849821,0,0.1705409092828631,12,4,4,0,1,1.563155423849821,0.05,0.005,0.05
Kepa,Bournemouth,epl,2024,31,2790,0,0.0683941841125488,0,0.0258998982608318,1,1,3,0,0,0.0683941841125488,0.002,0.001,0.002
Karl Hein,Real Valladolid,la_liga,2024,31,2790,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0
Djordje Petrovic,Strasbourg,ligue_1,2024,31,2790,0,0.0,0,0.0,0,0,2,0,0,0.0,0.0,0.0,0.0
Dominik Greif,Mallorca,la_liga,2024,31,2790,0,0.0,0,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0
Ko Itakura,Borussia M.Gladbach,bundesliga,2024,31,2790,3,1.6429097075015306,0,1.09031742811203,21,7,5,0,3,1.6429097075015306,0.053,0.035,0.053
Philipp Lienhart,Freiburg,bundesliga,2024,32,2780,1,0.9363047620281576,0,0.6041158917360008,8,6,5,0,1,0.9363047620281576,0.03,0.02,0.03
Senne Lynen,Werder Bremen,bundesliga,2024,32,2780,0,0.9697776082903148,1,0.5434056557714939,24,8,9,0,0,0.9697776082903148,0.031,0.018,0.031
Daley Blind,Girona,la_liga,2024,34,2774,0,0.4222466517239809,2,2.2111893985420465,10,19,2,0,0,0.4222466517239809,0.014,0.072,0.014
Elliot Anderson,Nottingham Forest,epl,2024,37,2773,2,2.230010911822319,6,4.1257980996742845,40,37,10,0,2,2.230010911822319,0.072,0.134,0.072
Martin Valjent,Mallorca,la_liga,2024,31,2773,3,0.9961849488317966,0,0.124384019523859,12,4,4,0,3,0.9961849488317966,0.032,0.004,0.032
Gautier Lloris,Le Havre,ligue_1,2024,31,2771,2,1.6825310997664928,1,0.9088068166747688,11,5,5,0,2,1.6825310997664928,0.055,0.03,0.055
Bafode Diakite,Lille,ligue_1,2024,31,2770,4,2.7722266539931297,1,0.1240939646959304,16,3,6,1,4,2.7722266539931297,0.09,0.004,0.09
Sam Morsy,Ipswich,epl,2024,33,2767,1,0.2957767499610781,1,1.4169819168746471,13,24,9,0,1,0.2957767499610781,0.01,0.046,0.01
Anthony Caci,Mainz 05,bundesliga,2024,33,2767,1,3.659547857940197,7,5.763529303483665,32,49,6,0,1,3.659547857940197,0.119,0.187,0.119
Alberto Moleiro,Las Palmas,la_liga,2024,35,2765,6,5.749200511723757,1,3.676157739944756,68,41,5,0,6,5.749200511723757,0.187,0.12,0.187
Adrien Truffert,Rennes,ligue_1,2024,33,2764,2,1.991267278790474,2,3.405314782634377,23,39,3,0,2,1.991267278790474,0.065,0.111,0.065
Óscar Mingueza,Celta Vigo,la_liga,2024,34,2761,4,2.1649911515414715,6,5.681514337658882,33,33,6,0,4,2.1649911515414715,0.071,0.185,0.071
Leif Davis,Ipswich,epl,2024,33,2760,1,0.798027765005827,2,6.061805084347725,16,61,5,1,1,0.798027765005827,0.026,0.198,0.026
Tim Kleindienst,Borussia M.Gladbach,bundesliga,2024,31,2756,16,15.641376122832298,7,6.164368532598019,75,28,3,1,15,14.125822767615318,0.511,0.201,0.461
Antonio Blanco,Alaves,la_liga,2024,35,2755,0,0.7065247548744082,1,1.7390412520617249,25,14,10,1,0,0.7065247548744082,0.023,0.057,0.023
Mattia Zaccagni,Lazio,serie_a,2024,34,2750,8,6.876200471073389,6,5.215368155390024,48,55,10,0,6,5.353602815419436,0.225,0.171,0.175
Gaetan Perrin,Auxerre,ligue_1,2024,34,2750,10,6.17701430618763,11,8.516953714191914,59,73,2,0,10,6.17701430618763,0.202,0.279,0.202
Nadir Zortea,Cagliari,serie_a,2024,35,2749,6,2.9334294591099024,2,3.842565463855863,32,29,2,0,6,2.9334294591099024,0.096,0.126,0.096
Erling Haaland,Manchester City,epl,2024,31,2749,22,23.95459282770753,3,3.5812273556366563,109,29,2,0,19,20.90991743281484,0.784,0.117,0.685
Johan Mojica,Mallorca,la_liga,2024,36,2747,1,0.7688355734571815,2,4.50119224563241,17,40,5,0,1,0.7688355734571815,0.025,0.147,0.025
Nicolo Rovella,Lazio,serie_a,2024,33,2747,0,1.6033612098544836,3,2.8911108635365963,28,30,13,0,0,1.6033612098544836,0.053,0.095,0.053
Angelo Stiller,VfB Stuttgart,bundesliga,2024,32,2746,1,2.0366965932771564,8,7.884617529809475,20,57,6,0,1,2.0366965932771564,0.067,0.258,0.067
Sergio Gómez,Real Sociedad,la_liga,2024,37,2745,2,1.8784845154732464,5,8.346578739583492,18,56,4,0,2,1.8784845154732464,0.062,0.274,0.062
Mario Gila,Lazio,serie_a,2024,32,2740,1,0.9575563902035356,0,0.7198654301464558,15,15,8,0,1,0.9575563902035356,0.031,0.024,0.031
Cristian Cásseres Jr.,Toulouse,ligue_1,2024,32,2739,1,0.9852043334394692,3,3.1847235038876534,17,28,11,0,1,0.9852043334394692,0.032,0.105,0.032
Ismaila Sarr,Crystal Palace,epl,2024,38,2738,8,12.308559328317642,6,10.056549122557044,59,44,4,0,8,12.308559328317642,0.405,0.331,0.405
Rani Khedira,Union Berlin,bundesliga,2024,32,2737,1,1.349864898249507,1,1.164187591522932,14,12,7,0,1,1.349864898249507,0.044,0.038,0.044
Pablo Marí,"Fiorentina,Monza",serie_a,2024,32,2731,0,0.3249391512945294,0,0.1311936639249324,7,3,4,1,0,0.3249391512945294,0.011,0.004,0.011
Tommaso Augello,Cagliari,serie_a,2024,38,2724,0,0.2021524487063288,7,5.069064102135599,8,40,3,0,0,0.2021524487063288,0.007,0.167,0.007
Moise Kean,Fiorentina,serie_a,2024,32,2722,19,21.887753661721945,3,2.322036488913,105,19,6,0,18,20.365155961364508,0.724,0.077,0.673
Arthur Theate,Eintracht Frankfurt,bundesliga,2024,31,2722,0,2.468275908380747,0,0.9711692165583372,36,14,4,1,0,2.468275908380747,0.082,0.032,0.082
Moussa Niakhate,Lyon,ligue_1,2024,31,2721,0,0.0623198971152305,0,0.939738802611828,2,7,2,0,0,0.0623198971152305,0.002,0.031,0.002
Junya Ito,Reims,ligue_1,2024,33,2721,4,6.0532150492072105,3,8.402560830116272,32,84,1,0,4,6.0532150492072105,0.2,0.278,0.2
Carlos Baleba,Brighton,epl,2024,34,2717,3,2.8824724731966853,1,1.6279380414634943,44,21,6,1,3,2.8824724731966853,0.095,0.054,0.095
Robert Lewandowski,Barcelona,la_liga,2024,34,2716,27,29.41433861851692,2,2.4752993676811457,115,18,1,0,24,26.441228091716766,0.975,0.082,0.876
Aron Dønnum,Toulouse,ligue_1,2024,32,2714,3,2.5579674001783133,2,4.964441500604153,31,44,6,0,3,2.5579674001783133,0.085,0.165,0.085
Guela Doué,Strasbourg,ligue_1,2024,32,2713,1,0.9880996765568852,2,0.9500086214393376,18,11,7,0,1,0.9880996765568852,0.033,0.032,0.033
Jae-Sung Lee,Mainz 05,bundesliga,2024,33,2711,7,6.852779902517796,6,4.826654347591102,39,34,4,0,7,6.852779902517796,0.227,0.16,0.227
Florent Hanin,Angers,ligue_1,2024,33,2705,1,1.010424098931253,2,2.40469394158572,11,25,2,0,1,1.010424098931253,0.034,0.08,0.034
Nico Paz,Como,serie_a,2024,35,2704,6,9.964229883626103,8,5.478746464475989,110,54,6,0,6,9.202931048348546,0.332,0.182,0.306
Keito Nakamura,Reims,ligue_1,2024,32,2702,11,9.232945438474417,2,3.226258029229939,85,24,5,0,11,9.232945438474417,0.308,0.107,0.308
Jan Schöppner,FC Heidenheim,bundesliga,2024,33,2700,4,3.948262576013804,3,2.950019802898169,40,24,8,0,4,3.948262576013804,0.132,0.098,0.132
Aleksandr Filin,Khimki,rfpl,2024,30,2700,0,0.1301244553178548,0,0.5166300730779767,5,8,2,0,0,0.1301244553178548,0.004,0.017,0.004
Aaron Ramsdale,Southampton,epl,2024,30,2700,0,0.0,0,0.0,0,0,2,0,0,0.0,0.0,0.0,0.0
Douglas Santos,Zenit St. Petersburg,rfpl,2024,30,2700,0,0.6642422853037715,3,3.140886574983597,16,40,1,0,0,0.6642422853037715,0.022,0.105,0.022
Benjamin Lecomte,Montpellier,ligue_1,2024,30,2700,0,0.0,0,0.1389471162110567,0,4,0,0,0,0.0,0.0,0.005,0.0
Alexsandro Ribeiro,Lille,ligue_1,2024,30,2700,1,1.2038547564297917,1,0.6979309292510152,21,9,10,0,1,1.2038547564297917,0.04,0.023,0.04
Thibaut Courtois,Real Madrid,la_liga,2024,30,2700,0,0.0,0,0.1720431447029113,0,1,1,0,0,0.0,0.0,0.006,0.0
Stanislav Agkatsev,FC Krasnodar,rfpl,2024,30,2700,0,0.0,0,0.0,0,0,2,0,0,0.0,0.0,0.0,0.0
Alex Kral,Espanyol,la_liga,2024,37,2699,0,1.9735915949568152,1,2.117718786001205,21,13,1,0,0,1.9735915949568152,0.066,0.071,0.066
Theo Hernández,AC Milan,serie_a,2024,33,2698,4,3.1725775552913547,3,5.343857791274786,44,48,4,1,4,2.411278731189668,0.106,0.178,0.08
Benedikt Gimber,FC Heidenheim,bundesliga,2024,32,2697,0,0.7796229459345341,0,0.506980687379837,13,3,9,0,0,0.7796229459345341,0.026,0.017,0.026
Aurelien Tchouameni,Real Madrid,la_liga,2024,32,2697,0,1.8187198657542467,0,0.7172632608562708,19,5,5,0,0,1.8187198657542467,0.061,0.024,0.061
Benjamin André,Lille,ligue_1,2024,30,2697,0,1.371054551564157,3,2.627308584749698,16,20,11,0,0,1.371054551564157,0.046,0.088,0.046
Mahdi Camara,Brest,ligue_1,2024,34,2691,5,4.843414501287043,3,2.750586649402976,49,26,5,0,5,4.843414501287043,0.162,0.092,0.162
Jean-Philippe Mateta,Crystal Palace,epl,2024,37,2690,14,15.83262430690229,2,3.85278513841331,69,29,2,0,12,14.31028657220304,0.53,0.129,0.479
Pedro Pereira,Monza,serie_a,2024,35,2689,1,1.7392617259174583,3,2.2384377252310514,13,14,10,0,1,1.7392617259174583,0.058,0.075,0.058
Lassana Coulibaly,Lecce,serie_a,2024,38,2687,1,1.2990855276584623,0,1.0492202918976543,9,12,3,0,1,1.2990855276584623,0.044,0.035,0.044
Kenny Lala,Brest,ligue_1,2024,30,2686,3,2.93412602506578,2,3.9025520822033286,12,42,5,0,0,0.6538406144827604,0.098,0.131,0.022
Loic Bade,Sevilla,la_liga,2024,32,2682,1,0.822739202529192,1,0.3638280071318149,13,4,7,1,1,0.822739202529192,0.028,0.012,0.028
Joachim Andersen,"Crystal Palace,Fulham",epl,2024,30,2678,0,0.8852448537945747,0,0.280512185767293,20,4,7,1,0,0.8852448537945747,0.03,0.009,0.03
Stefano Turati,Monza,serie_a,2024,30,2678,0,0.0,0,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0
Stanislav Lobotka,Napoli,serie_a,2024,32,2678,0,0.2537906588986516,1,1.2683991631492972,7,17,3,0,0,0.2537906588986516,0.009,0.043,0.009
Alessio Romagnoli,Lazio,serie_a,2024,32,2676,2,3.565914835780859,0,0.7020909860730171,20,10,4,2,2,3.565914835780859,0.12,0.024,0.12
Ørjan Nyland,Sevilla,la_liga,2024,30,2676,0,0.0,0,0.3637144081294536,0,4,2,0,0,0.0,0.0,0.012,0.0
Liam Delap,Ipswich,epl,2024,37,2671,12,11.930982023477554,2,2.784454360604286,68,20,11,0,10,10.40864434838295,0.402,0.094,0.351
Mauro Arambarri,Getafe,la_liga,2024,35,2670,10,9.48172677308321,0,0.6496659852564335,56,18,10,0,7,7.251893870532513,0.32,0.022,0.244
Pierre-Emile Højbjerg,Marseille,ligue_1,2024,30,2670,2,3.1078693233430386,4,3.488658906891942,32,42,5,0,2,3.1078693233430386,0.105,0.118,0.105
Piero Hincapié,Bayer Leverkusen,bundesliga,2024,32,2669,2,3.520486763678491,2,3.105824388563633,22,16,8,0,2,3.520486763678491,0.119,0.105,0.119
Samú Costa,Mallorca,la_liga,2024,32,2667,0,2.070507390424609,2,1.747686741873622,30,14,7,1,0,2.070507390424609,0.07,0.059,0.07
Ollie Watkins,Aston Villa,epl,2024,38,2666,16,18.632458329200745,8,3.87640418484807,84,25,2,0,14,17.11012053489685,0.629,0.131,0.578
Dimitris Giannoulis,Augsburg,bundesliga,2024,31,2664,1,1.8126734774559736,4,5.503238350152969,13,43,8,0,1,1.8126734774559736,0.061,0.186,0.061
Philipp Mwene,Mainz 05,bundesliga,2024,32,2663,1,2.102614933624864,4,2.5596299320459366,21,22,7,0,1,2.102614933624864,0.071,0.087,0.071
Moses Simon,Nantes,ligue_1,2024,32,2661,8,6.904908551834524,10,8.729872837662697,44,57,2,0,4,3.86452807020396,0.234,0.295,0.131
Bernardo Silva,Manchester City,epl,2024,33,2660,4,4.793662561103702,4,4.999884040094912,32,53,7,0,4,4.793662561103702,0.162,0.169,0.162
Marcos Alonso,Celta Vigo,la_liga,2024,31,2660,3,4.144722926430404,0,1.8526116041466596,34,21,9,2,0,1.9148900685831904,0.14,0.063,0.065
Álex Grimaldo,Bayer Leverkusen,bundesliga,2024,32,2659,2,3.139213948510587,7,8.451544346287847,44,74,4,1,2,3.139213948510587,0.106,0.286,0.106
Iñaki Williams,Athletic Club,la_liga,2024,35,2659,6,10.159808551892638,8,8.788650624454021,63,43,1,0,6,10.159808551892638,0.344,0.297,0.344
Ismaël Doukouré,Strasbourg,ligue_1,2024,31,2658,1,0.661684188991785,1,1.2588393911719322,4,9,7,0,1,0.661684188991785,0.022,0.043,0.022
Atakan Karazor,VfB Stuttgart,bundesliga,2024,32,2656,2,2.637512478977442,4,2.457861628383398,15,15,8,1,2,2.637512478977442,0.089,0.083,0.089
Berat Gjimshiti,Atalanta,serie_a,2024,34,2653,1,3.073660319671035,2,1.7291569849476218,20,11,6,0,1,3.073660319671035,0.104,0.059,0.104
Manuel Sánchez,Alaves,la_liga,2024,33,2651,1,1.6078453846275806,0,1.1835778756067157,12,16,6,1,1,1.6078453846275806,0.055,0.04,0.055
Che Adams,Torino,serie_a,2024,36,2650,9,9.513159267604353,3,2.1832971647381783,64,26,2,0,9,8.751860439777374,0.323,0.074,0.297
Leo Petrot,Saint-Etienne,ligue_1,2024,31,2649,0,0.6627174057066441,3,1.8912924034520984,7,16,4,0,0,0.6627174057066441,0.023,0.064,0.023
Gabriel Strefezza,Como,serie_a,2024,37,2648,6,3.988355965353549,4,4.323990189470351,57,57,5,0,6,3.988355965353549,0.136,0.147,0.136
Jubal,Auxerre,ligue_1,2024,30,2647,6,5.397075108252466,0,0.9246590109542012,30,6,7,0,3,2.356694615446031,0.184,0.031,0.08
Luis Henrique,Marseille,ligue_1,2024,33,2646,7,5.411938928067684,7,5.415997413918376,30,53,0,0,7,5.411938928067684,0.184,0.184,0.184
Maximilian Wittek,Bochum,bundesliga,2024,32,2644,0,1.7229898367077112,0,3.3077356219291687,41,44,7,0,0,1.7229898367077112,0.059,0.113,0.059
Javier Guerra,Valencia,la_liga,2024,36,2642,3,2.3096360610798,3,3.4588873218744998,47,23,5,0,3,2.3096360610798,0.079,0.118,0.079
Adrien Thomasson,Lens,ligue_1,2024,33,2640,3,6.380997622385621,7,6.008343517780304,42,55,7,0,3,6.380997622385621,0.218,0.205,0.218
Ibrahima Sissoko,Bochum,bundesliga,2024,32,2639,2,1.427550146356225,1,1.5377441756427288,25,26,9,1,2,1.427550146356225,0.049,0.052,0.049
Álex Baena,Villarreal,la_liga,2024,32,2639,7,7.195329947397113,9,12.612854413688185,70,95,9,0,7,6.452052278444171,0.245,0.43,0.22
Lucas Da Cunha,Como,serie_a,2024,36,2639,3,1.5810190811753273,2,4.5990445874631405,37,54,4,0,3,1.5810190811753273,0.054,0.157,0.054
Alessandro Bianco,"Fiorentina,Monza",serie_a,2024,35,2636,1,1.3939758026972413,0,1.4734479561448095,26,18,9,0,1,1.3939758026972413,0.048,0.05,0.048
Péter Gulácsi,RasenBallsport Leipzig,bundesliga,2024,30,2635,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0
Eberechi Eze,Crystal Palace,epl,2024,34,2635,8,9.876954596489668,8,7.019554221071303,102,58,1,0,7,8.354616891592741,0.337,0.24,0.285
Mohammed Kudus,West Ham,epl,2024,32,2634,5,7.222215499728918,3,3.730667127296329,75,32,2,1,5,7.222215499728918,0.247,0.127,0.247
Pau Cubarsí,Barcelona,la_liga,2024,35,2631,0,0.9356927424669266,3,1.5360766984522345,8,9,3,0,0,0.9356927424669266,0.032,0.053,0.032
Arnau Martinez,Girona,la_liga,2024,32,2631,2,2.5853976234793663,2,1.9221024503931403,19,18,3,0,2,2.5853976234793663,0.088,0.066,0.088
Arnaud Kalimuendo Muinga,Rennes,ligue_1,2024,33,2630,17,17.98014777339995,3,2.8822443578392267,76,19,2,0,12,11.899386631324887,0.615,0.099,0.407
Omar Traoré,FC Heidenheim,bundesliga,2024,30,2630,0,0.4463740745559335,1,1.649691142141819,16,21,7,0,0,0.4463740745559335,0.015,0.056,0.015
Jean-Charles Castelletto,Nantes,ligue_1,2024,30,2628,0,1.7714124927297237,0,0.0445183720439672,18,2,5,1,0,1.7714124927297237,0.061,0.002,0.061
Frank Onyeka,Augsburg,bundesliga,2024,31,2627,0,1.68868612870574,1,1.5073444563895464,24,19,8,0,0,1.68868612870574,0.058,0.052,0.058
Jhon Lucumí,Bologna,serie_a,2024,32,2626,0,0.7916854955255985,1,0.5481209829449654,12,9,8,1,0,0.7916854955255985,0.027,0.019,0.027
Antonino Gallo,Lecce,serie_a,2024,31,2624,0,0.3414014270529151,2,3.284633100964129,9,43,3,1,0,0.3414014270529151,0.012,0.113,0.012
Jørgen Strand Larsen,Wolverhampton Wanderers,epl,2024,35,2624,14,11.689683858305216,4,3.358626527711749,54,19,4,0,14,11.689683858305216,0.401,0.115,0.401
Hugo Ekitike,Eintracht Frankfurt,bundesliga,2024,33,2623,15,23.090678934007883,8,7.497596137225628,117,43,1,0,14,20.81734884157777,0.792,0.257,0.714
Toti,Wolverhampton Wanderers,epl,2024,31,2622,0,0.9773350562900304,1,0.9932401478290558,7,9,7,0,0,0.9773350562900304,0.034,0.034,0.034
Marc-Oliver Kempf,Como,serie_a,2024,31,2622,0,1.4569693058729172,0,1.563671639189124,20,10,4,1,0,1.4569693058729172,0.05,0.054,0.05
Alexis Mac Allister,Liverpool,epl,2024,35,2621,5,3.568436846137047,5,4.891626043245196,38,45,6,0,5,3.568436846137047,0.123,0.168,0.123
Omari Hutchinson,Ipswich,epl,2024,31,2620,3,3.5237994957715277,2,3.373567247763276,45,31,5,0,3,3.5237994957715277,0.121,0.116,0.121
Abdoulaye Doucouré,Everton,epl,2024,33,2619,3,4.050999755039811,2,2.317836028058082,31,27,3,1,3,4.050999755039811,0.139,0.08,0.139
Sandro Tonali,Newcastle United,epl,2024,36,2619,4,4.238380494527519,2,2.1789364712312818,35,28,5,0,4,4.238380494527519,0.146,0.075,0.146
Matheus Cunha,Wolverhampton Wanderers,epl,2024,33,2617,15,8.446298986673355,6,7.411126339808106,110,56,4,0,15,8.446298986673355,0.29,0.255,0.29
Pedro Porro,Tottenham,epl,2024,33,2611,2,1.8372661639004944,6,6.575961069203913,39,57,5,0,2,1.8372661639004944,0.063,0.227,0.063
Lukas Hradecky,Bayer Leverkusen,bundesliga,2024,29,2610,0,0.0,0,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0
Jackson Irvine,St. Pauli,bundesliga,2024,29,2610,0,3.682750564068556,6,4.798954357858747,41,33,2,0,0,3.682750564068556,0.127,0.165,0.127
Ivan Provedel,Lazio,serie_a,2024,29,2610,0,0.0,0,0.2428949847817421,0,3,0,0,0,0.0,0.0,0.008,0.0
Nicola Leali,Genoa,serie_a,2024,29,2610,0,0.0,0,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0
José Sá,Wolverhampton Wanderers,epl,2024,29,2610,0,0.0,0,0.0653070900589227,0,3,2,0,0,0.0,0.0,0.002,0.0
Evann Guessand,Nice,ligue_1,2024,33,2609,12,9.78530315682292,8,6.217509228736162,61,32,2,0,12,9.78530315682292,0.338,0.214,0.338
Kaoru Mitoma,Brighton,epl,2024,36,2608,10,10.222694747149944,4,4.949204979464412,57,37,1,0,10,10.222694747149944,0.353,0.171,0.353
Serhou Guirassy,Borussia Dortmund,bundesliga,2024,30,2608,21,24.67502747476101,2,3.927161391824484,89,25,4,0,18,21.64392078667879,0.852,0.136,0.747
Jules Koundé,Barcelona,la_liga,2024,32,2606,2,2.743822293356061,3,4.134010413661599,18,32,4,0,2,2.743822293356061,0.095,0.143,0.095
Joe Scally,Borussia M.Gladbach,bundesliga,2024,32,2605,0,0.2653661556541919,0,1.484907627105713,6,11,6,0,0,0.2653661556541919,0.009,0.051,0.009
Lautaro Martínez,Inter,serie_a,2024,31,2605,12,14.972904972732069,3,5.210264602676034,102,37,1,0,12,14.972904972732069,0.517,0.18,0.517
Sepp van den Berg,Brentford,epl,2024,31,2602,0,2.1477734111249447,0,1.029765497893095,20,7,3,0,0,2.1477734111249447,0.074,0.036,0.074
Charlie Cresswell,Toulouse,ligue_1,2024,31,2601,3,4.136854922398925,1,1.314726579003036,32,5,5,0,3,4.136854922398925,0.143,0.045,0.143
Kouadio Kone,Roma,serie_a,2024,34,2597,2,2.9576583448797464,1,1.7725180741399529,34,19,6,0,2,2.9576583448797464,0.102,0.061,0.102
Santiago Comesaña,Villarreal,la_liga,2024,35,2597,4,4.790394257754088,2,2.9417879972606897,39,28,7,0,4,4.790394257754088,0.166,0.102,0.166
Logan Costa,Villarreal,la_liga,2024,32,2596,2,0.9958862774074078,1,0.3248736150562763,12,4,3,0,2,0.9958862774074078,0.035,0.011,0.035
Robin Koch,Eintracht Frankfurt,bundesliga,2024,30,2595,3,2.037737676873803,0,0.2323272405192256,17,8,3,0,3,2.037737676873803,0.071,0.008,0.071
Benedict Hollerbach,Union Berlin,bundesliga,2024,34,2594,9,9.080473525449634,1,2.390376001596451,76,28,3,0,9,9.080473525449634,0.315,0.083,0.315
Tom Bischof,Hoffenheim,bundesliga,2024,31,2593,5,2.185795512981713,2,4.426293452270329,51,49,5,0,5,2.185795512981713,0.076,0.154,0.076
Anton Stach,Hoffenheim,bundesliga,2024,30,2593,1,2.1430076980032027,2,2.560371373780072,35,27,8,0,1,2.1430076980032027,0.074,0.089,0.074
Javi Muñoz,Las Palmas,la_liga,2024,35,2592,1,2.036266847513616,3,2.3168882727622986,25,29,5,0,1,2.036266847513616,0.071,0.08,0.071
Pierre Ekwah,Saint-Etienne,ligue_1,2024,29,2592,1,0.7389063034206629,0,1.1754910983145237,25,16,3,0,1,0.7389063034206629,0.026,0.041,0.026
